2494.measureid,IbMM_3_OP_27_FAC_ADHPCT,IMM_3_OP_27_FAC_ADHPCT
2821.measureid,OP22,OP_22
9880.conditionvalue,Blood Clot Prevention and Trjeatment,Blood Clot Prevention and Treatment
8572.county_name,RFESNO,FRESNO
538.county_name,RGEENE,GREENE
4426.county_name,FULKNER,FAULKNER
6233.city,VAN NYS,VAN NUYS
9208.conditionvalue,Colonoscopky care,Colonoscopy care
38.phone_number,2565938407,2565938310
954.county_name,hELMORE,ELMORE
5011.conditionvalue,Cacer care,Cancer care
7873.city,MONTEBELOL,MONTEBELLO
5989.county_name,LOaS ANGELES,LOS ANGELES
1932.county_name,WRANGELL CITY AND BOROUHG,WRANGELL CITY AND BOROUGH
7913.city,SOUTH LAKE TAOHE,SOUTH LAKE TAHOE
5056.city,BUtRLINGAME,BURLINGAME
6807.county_name,AAMEDA,ALAMEDA
9662.zip_code,34017,90033
5936.conditionvalue,Heart Attack o Chest Pain,Heart Attack or Chest Pain
2229.county_name,YMUA,YUMA
2504.measureid,PO_3b,OP_3b
5476.providerid,-293,50056
2043.statevalue,KA,AK
158.providerid,10001.0,10018
3575.phone_number,17820943279,4795244141
71.phone_number,3344933608,3344933541
8786.city,ANTIOHC,ANTIOCH
4032.statevalue,xAR,AR
1343.statevalue,L,AL
6953.county_name,BUTE,BUTTE
1705.statevalue,KA,AK
268.city,OPELIAK,OPELIKA
279.phone_number,3.347938701E9,3347493411
360.zip_code,35106,35058
3320.county_name,CCONINO,COCONINO
9074.statevalue,AC,CA
2321.conditionvalue,Emegency Department,Emergency Department
7380.statevalue,rCA,CA
7410.providerid,100487,50281
3132.county_name,MsARICOPA,MARICOPA
5210.measureid,IaMM_2,IMM_2
5809.measureid,OP3_3,OP_33
5437.phone_number,-2587729985,9518451121
9806.measureid,E_D1b,ED_1b
4539.statevalue,RA,AR
3896.statevalue,RA,AR
2074.measureid,EDu_2b,ED_2b
1649.zip_code,35157,35121
207.providerid,10001.0,10021
3611.zip_code,31943,72703
8296.city,LAz JOLLA,LA JOLLA
7884.measureid,SPE_1,SEP_1
128.county_name,DE KALqB,DE KALB
206.statevalue,sAL,AL
5697.county_name,ALAEDA,ALAMEDA
1745.statevalue,KA,AK
102.providerid,10053,10011
1755.statevalue,ArK,AK
4211.measureid,OP_w30,OP_30
4984.conditionvalue,Emergency Deaprtment,Emergency Department
4660.measureid,IMM_3OP_27_FAC_ADHPCT,IMM_3_OP_27_FAC_ADHPCT
9816.measureid,OhP_30,OP_30
9075.conditionvalue,Colonosocpy care,Colonoscopy care
8152.measureid,EVD,EDV
4417.city,COeNWAY,CONWAY
1964.county_name,VALDEZ-CODOVA,VALDEZ-CORDOVA
151.city,ALBASTER,ALABASTER
4681.measureid,OP_i18c,OP_18c
1232.city,MONROEVLILE,MONROEVILLE
5425.measureid,OP2_3,OP_23
238.providerid,10001.0,10023
1475.measureid,P_30,OP_30
2574.measureid,OPb_22,OP_22
6555.city,AN FRANCISCO,SAN FRANCISCO
2171.city,TUCOSN,TUCSON
6058.statevalue,AC,CA
4705.city,OSCOLA,OSCEOLA
9250.conditionvalue,Heaart Attack or Chest Pain,Heart Attack or Chest Pain
1700.statevalue,K,AK
420.statevalue,L,AL
7583.measureid,DE_1b,ED_1b
94.providerid,10001.0,10008
5294.conditionvalue,olonoscopy care,Colonoscopy care
259.providerid,10001.0,10024
5475.statevalue,AC,CA
7776.measureid,IMM_3_vOP_27_FAC_ADHPCT,IMM_3_OP_27_FAC_ADHPCT
492.statevalue,LA,AL
60.statevalue,bAL,AL
1043.conditionvalue,Pregnanyc and Delivery Care,Pregnancy and Delivery Care
282.phone_number,3.347938701E9,3347493411
110.conditionvalue,Heaprt Attack or Chest Pain,Heart Attack or Chest Pain
2768.measureid,OP_1,OP_31
3055.city,FORT MOAVE,FORT MOHAVE
193.providerid,10001.0,10021
4427.county_name,FUALKNER,FAULKNER
235.phone_number,3.347938701E9,3342882100
3726.statevalue,AyR,AR
9570.providerid,-270,50684
5859.conditionvalue,mEergency Department,Emergency Department
4594.conditionvalue,Hear tAttack or Chest Pain,Heart Attack or Chest Pain
6406.statevalue,CaA,CA
458.phone_number,3.347938701E9,2059325966
39.zip_code,36301.0,35630
6057.providerid,116253,50110
9004.conditionvalue,Prenancy and Delivery Care,Pregnancy and Delivery Care
1710.statevalue,KA,AK
3450.city,NOAGLES,NOGALES
329.zip_code,36301.0,36078
9600.statevalue,AC,CA
6859.statevalue,A,CA
6451.statevalue,AC,CA
7117.measureid,O_P29,OP_29
1107.conditionvalue,Preventive are,Preventive Care
6624.phone_number,21621409259,2094686000
7612.county_name,ALAMEdDA,ALAMEDA
8732.statevalue,A,CA
2008.city,DILLINGAM,DILLINGHAM
6464.statevalue,A,CA
3026.statevalue,Z,AZ
7701.county_name,ALAMEAD,ALAMEDA
4089.county_name,EFFERSON,JEFFERSON
7351.measureid,C_01,PC_01
4288.providerid,101611,40119
6304.measureid,OP3b,OP_3b
1318.phone_number,16683001230,2053383301
9007.zip_code,129083,95355
8714.county_name,LAMEDA,ALAMEDA
8705.county_name,ALMEDA,ALAMEDA
4681.county_name,RKANSAS,ARKANSAS
703.city,ALEANDER CITY,ALEXANDER CITY
9423.providerid,99407,50633
5311.zip_code,141995,95128
8755.city,CARMICHvAEL,CARMICHAEL
1744.statevalue,KA,AK
6457.measureid,rOP_5,OP_5
1800.conditionvalue,Cance care,Cancer care
76.phone_number,3344933603,3344933541
2868.providerid,-272,30103
3017.city,ORO VALLY,ORO VALLEY
7338.city,MISSION HIvLLS,MISSION HILLS
260.phone_number,3.347938701E9,3342938000
5366.city,RED LBUFF,RED BLUFF
8217.city,ARBOR CITY,HARBOR CITY
3139.conditionvalue,Prevkentive Care,Preventive Care
7891.statevalue,A,CA
9193.phone_number,-2610721925,9095996811
99.city,BIRMIGHAM,BIRMINGHAM
3730.city,LITTLE ROeCK,LITTLE ROCK
9301.city,SAN JOE,SAN JOSE
4699.conditionvalue,Emergency Depaertment,Emergency Department
3956.statevalue,RA,AR
47.county_name,LAUDERDALyE,LAUDERDALE
4029.conditionvalue,Emergenc Department,Emergency Department
5698.county_name,ALAMEA,ALAMEDA
7228.conditionvalue,Heart Attack or Chset Pain,Heart Attack or Chest Pain
37.phone_number,3.347938701E9,2565938310
7180.measureid,PC_10,PC_01
2536.statevalue,ZA,AZ
4173.city,HOT SPIRNGS,HOT SPRINGS
2763.county_name,wMARICOPA,MARICOPA
3173.measureid,TVE_6,VTE_6
5310.zip_code,153709,95128
406.zip_code,36301.0,35801
8963.conditionvalue,ancer care,Cancer care
49.phone_number,2567688456,2567688400
106.providerid,10001.0,10011
1798.conditionvalue,Colonoscopy caer,Colonoscopy care
6018.county_name,ANTA BARBARA,SANTA BARBARA
4011.county_name,SEBASTIN,SEBASTIAN
1724.statevalue,KA,AK
8073.statevalue,qCA,CA
6756.statevalue,AC,CA
9571.conditionvalue,Cancer caer,Cancer care
5530.providerid,-320,50060
2038.statevalue,AaK,AK
3437.conditionvalue,Pregngancy and Delivery Care,Pregnancy and Delivery Care
4706.county_name,MISSISSPIPI,MISSISSIPPI
5948.conditionvalue,Emergency Deaprtment,Emergency Department
4254.phone_number,16273911728,5012022000
6619.zip_code,142632,95231
4768.county_name,SEVIRE,SEVIER
5214.city,SAN DIhEGO,SAN DIEGO
5935.measureid,O_18c,OP_18c
3079.conditionvalue,Emergency Deopartment,Emergency Department
239.measureid,OP_y29,OP_29
8102.phone_number,-2894793797,9516522811
537.zip_code,172491,35462
7033.conditionvalue,Emegrgency Department,Emergency Department
243.statevalue,LA,AL
7785.phone_number,16043479220,8317574333
4184.statevalue,RA,AR
9175.city,CHNO,CHINO
4272.county_name,CRIGHEAD,CRAIGHEAD
361.city,CULLMNA,CULLMAN
5945.providerid,116001,50101
2300.county_name,COCNOINO,COCONINO
6299.measureid,P_23,OP_23
7106.measureid,VTE6_,VTE_6
6357.city,MAYRSVILLE,MARYSVILLE
4514.measureid,OP29,OP_29
1634.county_name,CHuOCTAW,CHOCTAW
1631.phone_number,-2308414478,2054599100
9268.conditionvalue,eHart Attack or Chest Pain,Heart Attack or Chest Pain
139.city,LAABASTER,ALABASTER
9727.county_name,LOS NGELES,LOS ANGELES
54.city,LORENCE,FLORENCE
6874.statevalue,A,CA
1726.statevalue,KA,AK
7944.county_name,SNATA BARBARA,SANTA BARBARA
1613.measureid,C_01,PC_01
3538.county_name,MzARICOPA,MARICOPA
8768.conditionvalue,Emergency Deparment,Emergency Department
3423.statevalue,Z,AZ
121.providerid,10001.0,10012
121.zip_code,36301.0,35968
2717.conditionvalue,Blood Clot Prevention and Tratment,Blood Clot Prevention and Treatment
3567.conditionvalue,Cancer acre,Cancer care
6070.county_name,LOS ANGExLES,LOS ANGELES
1399.measureid,P_30,OP_30
4999.measureid,E_D1b,ED_1b
85.zip_code,36301.0,36049
7263.city,PORrTERVILLE,PORTERVILLE
2888.city,MoESA,MESA
7661.county_name,SAN JOAQIUN,SAN JOAQUIN
6852.county_name,LOS ANELES,LOS ANGELES
6575.city,zENCINO,ENCINO
169.providerid,10098,10018
2431.conditionvalue,Sepsi Care,Sepsis Care
7641.city,ROSEVILEL,ROSEVILLE
9429.conditionvalue,reventive Care,Preventive Care
1943.county_name,KkODIAK ISLAND BOROUGH,KODIAK ISLAND BOROUGH
5995.measureid,OP23,OP_23
5607.measureid,ED1b,ED_1b
5604.measureid,SPE_1,SEP_1
522.phone_number,3.347938701E9,3343470584
283.phone_number,3.347938701E9,3347493411
4103.conditionvalue,Seapsis Care,Sepsis Care
264.providerid,10001.0,10024
3443.statevalue,dAZ,AZ
4376.measureid,OP_8b,OP_18b
1452.city,GREENILLE,GREENVILLE
9692.phone_number,-2392632184,9516966000
6781.zip_code,153958,93654
6707.city,TUlRLOCK,TURLOCK
8709.county_name,AxLAMEDA,ALAMEDA
7691.city,BAKERSFILED,BAKERSFIELD
2310.city,FLAGSTAFF***,FLAGSTAFF
3297.phone_number,-2297217783,5203843541
9707.conditionvalue,Pregnancy and Delivery Caer,Pregnancy and Delivery Care
74.providerid,10001.0,10007
5584.county_name,cSTANISLAUS,STANISLAUS
8420.measureid,E_D2b,ED_2b
1693.city,ANCaHORAGE,ANCHORAGE
843.conditionvalue,Eemrgency Department,Emergency Department
7354.county_name,SNA BERNARDINO,SAN BERNARDINO
2592.city,TUBA CIyTY,TUBA CITY
2118.county_name,MARIsCOPA,MARICOPA
4384.county_name,WASHNIGTON,WASHINGTON
1206.measureid,OP_2z2,OP_22
1957.county_name,KODIAK ISLAND BOOUGH,KODIAK ISLAND BOROUGH
451.statevalue,L,AL
165.city,BRMINGHAM,BIRMINGHAM
530.conditionvalue,Pregnancy and Deliveery Care,Pregnancy and Delivery Care
3877.conditionvalue,Emuergency Department,Emergency Department
4924.phone_number,20736128135,8704233355
8072.providerid,-260,50380
3000.conditionvalue,Pregnabncy and Delivery Care,Pregnancy and Delivery Care
5675.statevalue,vCA,CA
615.zip_code,35047,35042
6399.providerid,-265,50136
313.providerid,10001.0,10033
4487.conditionvalue,Emergency Dpartment,Emergency Department
6884.county_name,ALAMDEA,ALAMEDA
992.measureid,IMM_r2,IMM_2
7586.city,UIKAH,UKIAH
8163.statevalue,A,CA
1637.city,OENONTA,ONEONTA
4187.statevalue,R,AR
7514.zip_code,156156,93301
85.providerid,10001.0,10008
3256.county_name,MRAICOPA,MARICOPA
950.city,GRENSBORO,GREENSBORO
5951.conditionvalue,Preventiev Care,Preventive Care
5816.statevalue,aCA,CA
8680.providerid,-304,50506
3750.measureid,OP1_8c,OP_18c
6.providerid,10005.0,10001
234.phone_number,3.347938701E9,3342882100
977.county_name,SECAMBIA,ESCAMBIA
76.city,OzPP,OPP
9083.measureid,EV,EDV
4099.measureid,OPa_33,OP_33
7996.county_name,pSOLANO,SOLANO
1446.conditionvalue,Emergency Departmnet,Emergency Department
24.phone_number,2565938328,2565938310
3602.measureid,P_29,OP_29
5100.county_name,NfAPA,NAPA
237.providerid,10001.0,10023
2336.city,PHOEIX,PHOENIX
8830.county_name,MERCD,MERCED
6266.statevalue,ChA,CA
188.providerid,10001.0,10019
2148.statevalue,ZA,AZ
572.measureid,E_1b,ED_1b
5395.county_name,LAMEDA,ALAMEDA
396.providerid,10001.0,10038
226.phone_number,3.347938701E9,2569275531
890.providerid,119542,10090
929.phone_number,-2123019507,2057597111
1479.statevalue,LA,AL
405.measureid,P_18b,OP_18b
3962.county_name,RNADOLPH,RANDOLPH
5917.measureid,P_2,OP_2
263.zip_code,36301.0,36106
7049.county_name,SAN LUIS OBIfSPO,SAN LUIS OBISPO
323.zip_code,36301.0,35233
131.phone_number,3.347938701E9,2568453150
7010.conditionvalue,SepsisCare,Sepsis Care
5498.city,nVISALIA,VISALIA
8735.city,SAN IDEGO,SAN DIEGO
5466.city,SANk FRANCISCO,SAN FRANCISCO
1919.statevalue,KA,AK
1191.zip_code,35065,35021
5704.city,SAN FRANISCO,SAN FRANCISCO
5909.city,PLAND,UPLAND
4968.county_name,BEkNTON,BENTON
5620.measureid,gOP_3b,OP_3b
8812.conditionvalue,Heart Auttack or Chest Pain,Heart Attack or Chest Pain
8491.statevalue,A,CA
7799.county_name,TOULUMNE,TUOLUMNE
9260.city,SACRAMNTO,SACRAMENTO
5262.zip_code,27974,95521
5526.zip_code,161784,91204
2051.providerid,-325,21311
1155.zip_code,169187,36732
5698.statevalue,CyA,CA
1195.zip_code,35046,35021
528.zip_code,36301.0,36330
3109.city,ILBERT,GILBERT
2078.statevalue,KA,AK
7474.county_name,OSNOMA,SONOMA
4662.city,LCINTON,CLINTON
9805.conditionvalue,EmergencyD epartment,Emergency Department
1999.measureid,IM_2,IMM_2
3735.county_name,ULASKI,PULASKI
5390.city,OKLAND,OAKLAND
9449.phone_number,-3094966577,3232685514
840.measureid,MM_2,IMM_2
7293.zip_code,34427,90095
6809.county_name,LAMEDA,ALAMEDA
4612.statevalue,AjR,AR
8786.statevalue,AC,CA
6050.city,LOMOPC,LOMPOC
4815.county_name,FLTON,FULTON
442.county_name,McARION,MARION
6350.county_name,YUBaA,YUBA
2633.city,PERIyDOT,PERIDOT
386.phone_number,3.347938701E9,2562358900
1648.zip_code,35217,35121
5975.conditionvalue,Emergency Departmenqt,Emergency Department
699.city,ALXEANDER CITY,ALEXANDER CITY
77.county_name,CERNSHAW,CRENSHAW
7984.measureid,IMM2_,IMM_2
6924.measureid,PO_2,OP_2
7241.measureid,EgD_1b,ED_1b
9257.measureid,MM_2,IMM_2
2009.county_name,DILjLINGHAM,DILLINGHAM
7450.conditionvalue,Emerghency Department,Emergency Department
7871.city,MONTEEBLLO,MONTEBELLO
7028.conditionvalue,Pregnancy and Delivery Camre,Pregnancy and Delivery Care
1699.conditionvalue,Heart Attack r Chest Pain,Heart Attack or Chest Pain
7577.county_name,SAN BERANRDINO,SAN BERNARDINO
8000.city,LO SANGELES,LOS ANGELES
6446.zip_code,28373,90242
33.conditionvalue,ancer care,Cancer care
5974.measureid,P_2,OP_2
4904.measureid,DE_1b,ED_1b
7025.conditionvalue,aCncer care,Cancer care
8084.measureid,OP_22***,OP_22
2044.statevalue,KA,AK
8580.providerid,109935,50492
338.phone_number,-2427362094,3342836541
1181.city,BElSSEMER,BESSEMER
6814.county_name,ALAMEqDA,ALAMEDA
4250.statevalue,RA,AR
4882.statevalue,R,AR
9862.city,ODESTO,MODESTO
9841.statevalue,tCA,CA
9135.measureid,OP_b3,OP_3b
9383.phone_number,21404927988,6612538000
456.providerid,10001.0,10044
144.city,ALABATER,ALABASTER
32.city,BAOZ,BOAZ
7229.city,PLACERVILlLE,PLACERVILLE
1852.statevalue,K,AK
223.providerid,10001.0,10022
9167.county_name,SNA BERNARDINO,SAN BERNARDINO
1105.providerid,102617,10109
1219.conditionvalue,mergency Department,Emergency Department
5754.measureid,OPn_5,OP_5
6031.city,SACpRAMENTO,SACRAMENTO
9666.city,LOSANGELES,LOS ANGELES
8262.county_name,DEL uNORTE,DEL NORTE
333.conditionvalue,hEmergency Department,Emergency Department
1070.measureid,OP_y18b,OP_18b
7387.county_name,HASTA,SHASTA
8698.city,SAN RrAFAEL,SAN RAFAEL
7279.measureid,D_1b,ED_1b
1566.city,CLANThON,CLANTON
6384.statevalue,eCA,CA
3113.measureid,wOP_5,OP_5
6857.providerid,85019,50204
6643.phone_number,-2771671351,7149923000
963.statevalue,L,AL
80.providerid,10044,10008
3021.statevalue,kAZ,AZ
5238.city,LAe MESA,LA MESA
3782.conditionvalue,Emergency eDpartment,Emergency Department
7704.county_name,ALAMEAD,ALAMEDA
5686.county_name,LAMEDA,ALAMEDA
2310.statevalue,Z,AZ
1702.statevalue,sAK,AK
5174.providerid,-289,50022
174.providerid,10001.0,10019
6471.measureid,OP_92,OP_29
49.city,LORENCE,FLORENCE
1723.statevalue,K,AK
255.statevalue,LA,AL
3741.measureid,P_C01,PC_01
9592.statevalue,AC,CA
5594.city,RANGE,ORANGE
7151.measureid,OP_1c8,OP_18c
56.phone_number,2567688428,2567688400
6250.conditionvalue,Sepsis Caree,Sepsis Care
6812.county_name,ALAvMEDA,ALAMEDA
8046.county_name,OLS ANGELES,LOS ANGELES
9583.measureid,OP_1c,OP_18c
9762.phone_number,16302514112,7602418000
3207.city,LVEEN,LAVEEN
6591.statevalue,AC,CA
2520.county_name,MAIRCOPA,MARICOPA
5387.county_name,ALAMEAD,ALAMEDA
6506.city,LO SANGELES,LOS ANGELES
369.providerid,10001.0,10036
3018.county_name,PIA,PIMA
5478.city,xLANCASTER,LANCASTER
7052.statevalue,AC,CA
9292.phone_number,21390532763,4089727000
7135.phone_number,-3057180155,8184098202
459.county_name,AYETTE,FAYETTE
9913.conditionvalue,ancer care,Cancer care
1708.statevalue,K,AK
31.city,BAOZ,BOAZ
6415.county_name,LOS ANGEELS,LOS ANGELES
177.providerid,10001.0,10019
205.phone_number,3.347938701E9,3347742601
1903.city,PTEERSBURG,PETERSBURG
226.providerid,10001.0,10022
2040.county_name,KETCHIKAN ATEWAY,KETCHIKAN GATEWAY
5779.phone_number,-2428375192,2099432000
220.providerid,10001.0,10022
3389.phone_number,-3042327228,9287554541
1309.county_name,BALDIN,BALDWIN
1781.statevalue,K,AK
8171.statevalue,AC,CA
5106.conditionvalue,Cancezr care,Cancer care
7589.city,UIKAH,UKIAH
7431.statevalue,CkA,CA
734.statevalue,hAL,AL
2787.city,PHOENXI,PHOENIX
4981.statevalue,RA,AR
4550.conditionvalue,Emergency Deparmtent,Emergency Department
6696.conditionvalue,Heart Attack ro Chest Pain,Heart Attack or Chest Pain
3260.county_name,MARIOCPA,MARICOPA
10000.county_name,LS ANGELES,LOS ANGELES
5132.conditionvalue,Eergency Department,Emergency Department
3500.county_name,LPAZ,LAPAZ
5176.city,RIVERSIED,RIVERSIDE
5577.statevalue,AC,CA
2886.statevalue,ZA,AZ
5342.county_name,LOS ANbGELES,LOS ANGELES
2430.conditionvalue,Pregnancy nd Delivery Care,Pregnancy and Delivery Care
3287.providerid,118952,31301
2727.statevalue,AhZ,AZ
2068.county_name,NORTH SLOoPE BOROUH,NORTH SLOPE BOROUH
8377.county_name,SANTA CALRA,SANTA CLARA
3617.measureid,OP18c,OP_18c
3623.conditionvalue,Cawtaract surgery outcome,Cataract surgery outcome
7722.measureid,OmP_2,OP_2
3870.city,MOUNATIN HOME,MOUNTAIN HOME
3098.conditionvalue,Emergency Dpartment,Emergency Department
391.city,ANINSTON,ANNISTON
526.county_name,COFFEaE,COFFEE
6000.statevalue,CjA,CA
255.phone_number,3.347938701E9,3342938000
6598.measureid,IMM_3_OP_27_FAC_AHDPCT,IMM_3_OP_27_FAC_ADHPCT
8351.statevalue,CwA,CA
50.phone_number,2567688435,2567688400
6428.measureid,O_18b,OP_18b
3354.county_name,LAPAvZ,LAPAZ
8075.providerid,88325,50380
3234.conditionvalue,reventive Care,Preventive Care
5689.county_name,LAMEDA,ALAMEDA
1570.zip_code,35082,35045
2241.county_name,UYMA,YUMA
233.phone_number,3.347938701E9,3342882100
9871.county_name,STsANISLAUS,STANISLAUS
3893.conditionvalue,Pregnancy and Deliery Care,Pregnancy and Delivery Care
818.county_name,fFAYETTE,FAYETTE
8243.providerid,-263,50414
353.zip_code,35117,35058
9138.conditionvalue,epsis Care,Sepsis Care
8703.county_name,ALAMEAD,ALAMEDA
6519.measureid,ED_b1,ED_1b
8674.city,SNA LUIS OBISPO,SAN LUIS OBISPO
1841.statevalue,AdK,AK
4046.phone_number,-2105678102,4793146000
9695.city,MURRIEA,MURRIETA
404.city,HUNTSVILE,HUNTSVILLE
227.phone_number,3.347938701E9,2569275531
2225.zip_code,128013,85364
6735.statevalue,lCA,CA
7947.conditionvalue,Preveentive Care,Preventive Care
7841.providerid,-267,50342
3548.county_name,MARfICOPA,MARICOPA
1187.zip_code,35023,35021
118.providerid,10043,10012
7935.phone_number,-2430929938,3105407676
249.phone_number,3.347938701E9,3342938000
185.providerid,10001.0,10019
565.city,DADEVLLE,DADEVILLE
8915.county_name,ULARE,TULARE
2396.conditionvalue,mergency Department,Emergency Department
4614.county_name,SOTNE,STONE
8764.zip_code,23007,92392
363.phone_number,3.347938701E9,3342228466
6744.measureid,SP_1,SEP_1
8487.statevalue,AC,CA
8535.measureid,IMM_2***,IMM_2
6217.city,SA NJOSE,SAN JOSE
694.city,ALEAXNDER CITY,ALEXANDER CITY
5169.conditionvalue,Emergency Departmient,Emergency Department
4354.measureid,ED2_b,ED_2b
422.measureid,MM_2,IMM_2
5709.measureid,O_22,OP_22
171.providerid,10109,10018
3369.zip_code,35871,85147
238.measureid,OP_2h3,OP_23
7889.conditionvalue,Preventiveo Care,Preventive Care
25.phone_number,2565938322,2565938310
2615.city,SELLaS,SELLS
30.zip_code,36301.0,35957
5425.county_name,SAN FRANCIsSCO,SAN FRANCISCO
6278.city,OCENASIDE,OCEANSIDE
281.county_name,LwEE,LEE
3834.county_name,WASHINdGTON,WASHINGTON
2089.statevalue,KA,AK
8320.city,SAiCRAMENTO,SACRAMENTO
151.phone_number,3.347938701E9,2056208100
5519.county_name,LSO ANGELES,LOS ANGELES
1650.city,ONEOrNTA,ONEONTA
128.providerid,10001.0,10012
7593.conditionvalue,oClonoscopy care,Colonoscopy care
142.measureid,OdP_22,OP_22
984.measureid,OP_b,OP_3b
1450.conditionvalue,Emegrency Department,Emergency Department
5020.conditionvalue,Preventve Care,Preventive Care
3896.conditionvalue,Egmergency Department,Emergency Department
8566.statevalue,A,CA
5312.statevalue,A,CA
9335.city,pANAHEIM,ANAHEIM
1561.zip_code,35060,35045
1302.county_name,ABLDWIN,BALDWIN
3301.city,WILLiCOX,WILLCOX
312.phone_number,3.347938701E9,2059344011
1024.phone_number,-2841132348,2567614542
4792.city,ARKADELPIA,ARKADELPHIA
2142.county_name,PIAM,PIMA
937.conditionvalue,Emergency Departmetn,Emergency Department
1707.statevalue,KA,AK
8308.conditionvalue,rPeventive Care,Preventive Care
153.measureid,IMM_2,EDV
4024.zip_code,36251,72901
39.providerid,10001.0,10006
9611.city,GILOY,GILROY
8854.city,oINDIO,INDIO
885.city,MOBIE,MOBILE
7394.providerid,119088,50281
9821.statevalue,CjA,CA
3756.county_name,BOOEN,BOONE
8954.city,COSTAMESA,COSTA MESA
3519.conditionvalue,Prevntive Care,Preventive Care
5976.conditionvalue,Emergency Deprtment,Emergency Department
6309.county_name,MAIRN,MARIN
9189.county_name,LS ANGELES,LOS ANGELES
64.city,OP,OPP
1338.county_name,MADSON,MADISON
6587.conditionvalue,Catarac surgery outcome,Cataract surgery outcome
5599.conditionvalue,Cataract surgery oucome,Cataract surgery outcome
8716.city,REMONT,FREMONT
130.conditionvalue,Heiart Attack or Chest Pain,Heart Attack or Chest Pain
3131.city,SCOyTTSDALE,SCOTTSDALE
9719.measureid,O_23,OP_23
444.county_name,MARINO,MARION
2617.conditionvalue,Cance care,Cancer care
118.measureid,ED_1b,IMM_2
1802.statevalue,K,AK
6975.county_name,SAN FRANCICO,SAN FRANCISCO
209.providerid,10059,10021
4660.city,CINTON,CLINTON
9461.county_name,LO ANGELES,LOS ANGELES
1722.statevalue,K,AK
4760.phone_number,-2481087158,8705844111
55.providerid,10001.0,10006
8900.measureid,OP2_,OP_2
9424.measureid,TE_6,VTE_6
377.zip_code,36301.0,36420
2510.county_name,MARICOAP,MARICOPA
6764.conditionvalue,Blood Clot Prevention and Treatemnt,Blood Clot Prevention and Treatment
5799.conditionvalue,PreventiveCare,Preventive Care
6448.county_name,LsOS ANGELES,LOS ANGELES
4209.statevalue,RA,AR
9401.city,LOS ANELES,LOS ANGELES
9106.city,ANCHO MIRAGE,RANCHO MIRAGE
3979.phone_number,14859262458,8708361000
4395.county_name,HEMPSTAED,HEMPSTEAD
3983.conditionvalue,Cololnoscopy care,Colonoscopy care
9065.statevalue,AC,CA
2368.statevalue,AyZ,AZ
1706.statevalue,aAK,AK
4751.conditionvalue,mergency Department,Emergency Department
4051.city,MAGNOIA,MAGNOLIA
8733.conditionvalue,Colonoscovpy care,Colonoscopy care
8451.county_name,SAN FRAnNCISCO,SAN FRANCISCO
6773.conditionvalue,Emergenc yDepartment,Emergency Department
206.phone_number,3.347938701E9,3347742601
1550.conditionvalue,Colnooscopy care,Colonoscopy care
7274.measureid,O_5,OP_5
137.statevalue,AoL,AL
612.zip_code,35085,35042
336.zip_code,36301.0,36078
7890.statevalue,tCA,CA
8680.statevalue,A,CA
8869.county_name,jYOLO,YOLO
1869.conditionvalue,Emergency Deartment,Emergency Department
5038.county_name,HUMjBOLDT,HUMBOLDT
2045.statevalue,eAK,AK
7334.measureid,TVE_6,VTE_6
1638.conditionvalue,Preentive Care,Preventive Care
47.city,FLOiRENCE,FLORENCE
67.zip_code,36301.0,36467
9142.measureid,ED_b,ED_2b
3320.zip_code,129267,86040
8245.county_name,SACRAMETO,SACRAMENTO
5583.providerid,-329,50067
8028.county_name,LOS ANGELS,LOS ANGELES
858.conditionvalue,Eergency Department,Emergency Department
7316.statevalue,A,CA
3711.statevalue,R,AR
130.phone_number,3.347938701E9,2568453150
5855.providerid,90232,50093
8015.county_name,LOS ANuGELES,LOS ANGELES
2042.statevalue,K,AK
1833.statevalue,KA,AK
453.city,HAMILTN,HAMILTON
9567.county_name,RVERSIDE,RIVERSIDE
8646.statevalue,AC,CA
9047.providerid,-271,50567
166.providerid,10001.0,10018
739.zip_code,30119,36251
620.zip_code,35068,35042
4275.measureid,VTEp_6,VTE_6
6782.city,EEDLEY,REEDLEY
3343.city,PLOACCA,POLACCA
2829.statevalue,aAZ,AZ
89.providerid,10016,10008
7788.city,SAILNAS,SALINAS
3292.conditionvalue,Prevyentive Care,Preventive Care
3215.measureid,IjMM_2,IMM_2
6224.zip_code,169954,95116
5.providerid,10007.0,10001
9316.city,kDELANO,DELANO
6424.phone_number,-2892175007,3237834011
3841.measureid,ED_b,ED_2b
6868.zip_code,23627,91740
8532.conditionvalue,Emergency eDpartment,Emergency Department
9299.conditionvalue,Heart Attack or Chest Ppain,Heart Attack or Chest Pain
9177.county_name,SAN BRNARDINO,SAN BERNARDINO
7865.phone_number,-2813576632,7144566112
9188.conditionvalue,Coloonscopy care,Colonoscopy care
8233.phone_number,-2504062828,9169837400
335.phone_number,3.347938701E9,3342836541
5438.conditionvalue,Preventiv eCare,Preventive Care
1649.city,ONEONTuA,ONEONTA
4780.statevalue,R,AR
8796.providerid,113854,50523
147.providerid,10001.0,10016
2019.county_name,NrORTHWEST ARTIC BOROUGH,NORTHWEST ARTIC BOROUGH
6541.conditionvalue,Preventpive Care,Preventive Care
9152.statevalue,A,CA
2274.statevalue,ZA,AZ
9227.city,SACARMENTO,SACRAMENTO
44.providerid,10001.0,10006
5268.conditionvalue,Prepventive Care,Preventive Care
