providerid,city,statevalue,zip_code,county_name,phone_number,conditionvalue,measureid,Label
30114,ORO VALLEY,AL,85614,PIMA,5209013549,Emergency Department,ED_1b,1
30114,ORO VALLEY,AZ,85755,PIMA,5209013549,Colonoscopy care,ED_2b,1
30114,BISBEE,AZ,85755,FAYETTE,5209013549,Pregnancy and Delivery Care,IMM_2,1
30114,ORO VALLEY,AZ,85755,PIMA,5209013549,Cancer care,IMM_3_OP_27_FAC_ADHPCT,1
30114,ORO VALLEY,AZ,85755,PIMA,5209013549,Emergency Department,OP_18b,0
50101,ORO VALLEY,AZ,85755,PIMA,5209013549,Cancer care,OP_18c,1
30114,ORO VALLEY,AZ,85755,PIMA,5204698100,Heart Attack or Chest Pain,OP_2,1
50232,ORO VALLEY,AR,85755,PIMA,5209013549,Cataract surgery outcome,OP_22,1
30114,ORO VALLEY,AR,85260,COVINGTON,2053874000,Emergency Department,OP_23,1
30114,ORO VALLEY,AZ,85755,UNION,5209013549,Colonoscopy care,OP_29,1
50149,ORO VALLEY,AZ,71671,PIMA,5209013549,Colonoscopy care,OP_30,1
30114,PLEASANTON,AR,85755,PIMA,5209013549,Pregnancy and Delivery Care,OP_31,1
30114,ORO VALLEY,AZ,85755,PIMA,5209013549,Cancer care,OP_33,0
30114,ORO VALLEY,AZ,35661,PINAL,5209013549,Heart Attack or Chest Pain,OP_3b,1
30114,UNION SPRINGS,AZ,85755,CALHOUN,5209013549,Heart Attack or Chest Pain,OP_5,1
30114,ORO VALLEY,AZ,85755,PIMA,5209013549,Pregnancy and Delivery Care,PC_01,0
30114,ORO VALLEY,AK,95667,PIMA,8187193800,Sepsis Care,SEP_1,1
30114,SCOTTSBORO,AZ,35045,PIMA,5012197000,Blood Clot Prevention and Treatment,VTE_6,1
30115,PHOENIX,AZ,85037,MARICOPA,6233274000,Emergency Department,EDV,0
50278,PHOENIX,AK,72450,MARICOPA,6233274000,Emergency Department,ED_1b,1
30115,PHOENIX,AZ,85037,MARICOPA,6233274000,Emergency Department,ED_2b,0
30115,PHOENIX,AZ,85037,RIVERSIDE,3235831931,Preventive Care,IMM_2,1
40051,PHOENIX,AZ,85037,MARICOPA,6233274000,Pregnancy and Delivery Care,IMM_3_OP_27_FAC_ADHPCT,1
10019,BERRYVILLE,AZ,85037,SAN FRANCISCO,6233274000,Emergency Department,OP_18b,1
40039,PHOENIX,AZ,85037,MARICOPA,9497644624,Emergency Department,OP_18c,1
11302,PHOENIX,AZ,99574,MARICOPA,6233274000,Heart Attack or Chest Pain,OP_2,1
30115,PHOENIX,AZ,85037,MARICOPA,6233274000,Emergency Department,OP_22,0
10045,SYLACAUGA,AZ,85037,SAN LUIS OBISPO,6233274000,Cancer care,OP_23,1
50272,COTTONWOOD,AZ,85037,MARICOPA,2054857117,Colonoscopy care,OP_29,1
10130,PHOENIX,AL,85037,MARICOPA,6233274000,Colonoscopy care,OP_30,1
30115,FOUNTAIN VALLEY,AZ,36049,MARICOPA,6233274000,Cataract surgery outcome,OP_31,1
20017,PHOENIX,AZ,85037,MARICOPA,9518451121,Cancer care,OP_33,1
50121,PHOENIX,AZ,35150,MARICOPA,6233274000,Heart Attack or Chest Pain,OP_3b,1
30115,PHOENIX,AZ,35630,MARICOPA,6233274000,Heart Attack or Chest Pain,OP_5,1
40137,PHOENIX,AZ,85037,MARICOPA,6233274000,Pregnancy and Delivery Care,PC_01,1
30115,PHOENIX,AZ,85224,TALLAPOOSA,6233274000,Sepsis Care,SEP_1,1
30115,PHOENIX,AZ,35901,MARICOPA,3109008900,Blood Clot Prevention and Treatment,VTE_6,1
30117,FORT MOHAVE,AK,85634,MOHAVE,9287882273,Emergency Department,EDV,1
13300,FORT MOHAVE,AL,72762,LAPAZ,2057833800,Emergency Department,ED_1b,1
50441,FORT MOHAVE,CA,86426,MARICOPA,9287882273,Emergency Department,ED_2b,1
30117,FORT MOHAVE,AZ,86426,MOHAVE,5624616007,Preventive Care,IMM_2,1
30024,FRENCH CAMP,AR,86426,MOHAVE,9287882273,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30117,BUTLER,AZ,92227,CONECUH,9167338999,Heart Attack or Chest Pain,OP_18b,1
30117,FORT MOHAVE,AK,86426,MOHAVE,9287882273,Emergency Department,OP_18c,1
30117,FORT MOHAVE,AZ,72034,MOHAVE,9287882273,Heart Attack or Chest Pain,OP_2,1
30117,FORT MOHAVE,AK,86426,MOHAVE,9287882273,Emergency Department,OP_22,1
30117,FORT MOHAVE,AZ,86426,EL DORADO,9287882273,Emergency Department,OP_23,1
30117,FORT MOHAVE,CA,86426,PICKENS,9287882273,Cataract surgery outcome,OP_29,1
30117,FORT MOHAVE,AR,86426,MOHAVE,9287882273,Colonoscopy care,OP_30,1
21301,FORT MOHAVE,AZ,86426,DALE,9287882273,Cataract surgery outcome,OP_31,1
30117,FORT MOHAVE,AK,86426,CULLMAN,9287882273,Cancer care,OP_33,1
30117,ELDRIDGE,AZ,86426,HEMPSTEAD,4794743401,Heart Attack or Chest Pain,OP_3b,1
30117,FORT MOHAVE,AK,85224,MOHAVE,9287882273,Heart Attack or Chest Pain,OP_5,1
10157,FORT MOHAVE,AZ,86426,AUTAUGA,5306221441,Pregnancy and Delivery Care,PC_01,1
30131,FORT MOHAVE,AL,94558,COCHISE,9287882273,Sepsis Care,SEP_1,1
40119,FORT MOHAVE,CA,86426,MOHAVE,9287882273,Blood Clot Prevention and Treatment,VTE_6,1
30119,GILBERT,AZ,85297,MARICOPA,4807288000,Emergency Department,EDV,0
50677,GILBERT,AZ,95482,MARICOPA,9286692137,Emergency Department,ED_1b,1
30119,GILBERT,AZ,85297,MARICOPA,4807288000,Emergency Department,ED_2b,0
30119,GILBERT,AZ,85297,MARICOPA,3102222101,Cataract surgery outcome,IMM_2,1
30119,SACRAMENTO,AZ,85297,MARICOPA,4807288000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30119,GILBERT,AZ,85297,MARICOPA,4794635113,Blood Clot Prevention and Treatment,OP_18b,1
30119,GILBERT,CA,85297,MARICOPA,4807288000,Emergency Department,OP_18c,1
30119,GILBERT,AZ,85297,MARICOPA,4807288000,Heart Attack or Chest Pain,OP_2,0
30119,MONTEREY,AZ,85297,MARICOPA,4807288000,Preventive Care,OP_22,1
30119,GILBERT,AZ,85297,MARICOPA,4807288000,Pregnancy and Delivery Care,OP_23,1
30119,UPLAND,AZ,85297,JOHNSON,4807288000,Colonoscopy care,OP_29,1
50060,MESA,AZ,85297,MARICOPA,5203843541,Colonoscopy care,OP_30,1
50245,GILBERT,AK,92335,SACRAMENTO,8709463571,Cataract surgery outcome,OP_31,1
50717,GILBERT,AZ,85297,DE KALB,4807288000,Cancer care,OP_33,1
50076,MOUNTAIN VIEW,AK,99701,MARICOPA,4807288000,Heart Attack or Chest Pain,OP_3b,1
30119,GILBERT,AZ,85297,MARICOPA,4808545050,Heart Attack or Chest Pain,OP_5,1
30119,MUSCLE SHOALS,CA,90640,ARKANSAS,4807288000,Colonoscopy care,PC_01,1
50396,GILBERT,AZ,85297,CONECUH,4807288000,Sepsis Care,SEP_1,1
10011,GILBERT,AZ,85297,MARICOPA,4807288000,Blood Clot Prevention and Treatment,VTE_6,1
30121,MESA,AL,85209,MARICOPA,4803586100,Emergency Department,EDV,1
30121,MESA,AR,85209,MARICOPA,9287732357,Sepsis Care,ED_1b,1
30121,MESA,AR,85209,BALDWIN,9287572101,Preventive Care,ED_2b,1
10110,REEDLEY,AK,85209,MARICOPA,4803586100,Preventive Care,IMM_2,1
30121,MESA,AZ,91754,PICKENS,4803586100,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30121,MESA,AZ,92505,MARICOPA,2139772121,Emergency Department,OP_18b,1
30121,MESA,AZ,85209,VALDEZ-CORDOVA,6029235000,Emergency Department,OP_18c,1
30121,MESA,AL,85209,MARICOPA,4803586100,Heart Attack or Chest Pain,OP_2,1
30121,MESA,CA,85209,MARICOPA,4803586100,Emergency Department,OP_22,1
30121,HARBOR CITY,AZ,72015,MARICOPA,4803586100,Emergency Department,OP_23,1
30121,MESA,AK,71852,MARICOPA,5203275461,Cataract surgery outcome,OP_29,1
30121,MESA,AK,85209,GARLAND,4803586100,Colonoscopy care,OP_30,1
50042,MONTEBELLO,AZ,85209,MARICOPA,4803586100,Emergency Department,OP_31,1
10113,MESA,AZ,85209,MARICOPA,4803586100,Cancer care,OP_33,1
40020,MESA,AZ,85209,MARICOPA,4803586100,Heart Attack or Chest Pain,OP_3b,1
41326,WEST COVINA,AR,85209,MARICOPA,4803586100,Heart Attack or Chest Pain,OP_5,1
40088,MESA,CA,36067,HOUSTON,4803586100,Heart Attack or Chest Pain,PC_01,1
30121,DOWNEY,AZ,90623,MARICOPA,4803586100,Sepsis Care,SEP_1,1
30121,MESA,AZ,85209,TUOLUMNE,4803586100,Blood Clot Prevention and Treatment,VTE_6,1
30122,GILBERT,AZ,85234,MARICOPA,4805432000,Pregnancy and Delivery Care,EDV,1
50481,CORONADO,AZ,86504,MARICOPA,4805432000,Emergency Department,ED_1b,1
30122,GILBERT,AZ,85234,MARICOPA,5302746000,Emergency Department,ED_2b,1
30093,GILBERT,AZ,95501,GARLAND,4805432000,Preventive Care,IMM_2,1
10006,GILBERT,AR,85234,MARICOPA,4805432000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30122,GILBERT,AZ,93635,MARICOPA,4805432000,Emergency Department,OP_18b,1
30122,GILBERT,AK,85234,MARICOPA,5015527100,Emergency Department,OP_18c,1
30122,GILBERT,AZ,92123,MARICOPA,4805432000,Heart Attack or Chest Pain,OP_2,1
30103,JUNEAU,AZ,85234,MARICOPA,4805432000,Pregnancy and Delivery Care,OP_22,1
30122,GILBERT,AZ,85234,MARICOPA,4805432000,Emergency Department,OP_23,0
30122,GILBERT,CA,85234,MARICOPA,4805432000,Pregnancy and Delivery Care,OP_29,1
30122,CONCORD,AZ,93257,MARICOPA,9098659500,Emergency Department,OP_30,1
30122,GILBERT,AZ,85234,WRANGELL CITY AND BOROUGH,2567372000,Cataract surgery outcome,OP_31,1
30122,GILBERT,AZ,85234,MARICOPA,8053895800,Cancer care,OP_33,1
50717,SAN DIMAS,AZ,94705,MARICOPA,5306221441,Heart Attack or Chest Pain,OP_3b,1
30122,GILBERT,AL,85234,NORTHWEST ARTIC BOROUGH,4805432000,Heart Attack or Chest Pain,OP_5,1
30122,GILBERT,AZ,85234,MARICOPA,4805432000,Pregnancy and Delivery Care,PC_01,0
30122,GILBERT,AZ,85234,MOBILE,4805432000,Sepsis Care,SEP_1,1
30122,GILBERT,AZ,72576,MARICOPA,4805432000,Emergency Department,VTE_6,1
30123,SCOTTSDALE,AK,85255,MARICOPA,4803247001,Cataract surgery outcome,EDV,1
30123,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,Pregnancy and Delivery Care,ED_1b,1
30123,DECATUR,AZ,85255,SOLANO,4803247001,Emergency Department,ED_2b,1
30123,VISALIA,AL,85255,ELMORE,4803247001,Emergency Department,IMM_2,1
30123,SCOTTSDALE,AR,85255,MARICOPA,4803247001,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30123,SCOTTSDALE,AZ,85255,LOS ANGELES,6265701606,Pregnancy and Delivery Care,OP_18b,1
10108,SCOTTSDALE,AZ,85255,SAN LUIS OBISPO,4803247001,Blood Clot Prevention and Treatment,OP_18c,1
40010,WEST HILLS,CA,85255,MARICOPA,4803247001,Heart Attack or Chest Pain,OP_2,1
30123,SCOTTSDALE,CA,85255,MARICOPA,4803247001,Emergency Department,OP_22,1
30123,SCOTTSDALE,AZ,93257,MARICOPA,4803247001,Emergency Department,OP_23,1
30123,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,Colonoscopy care,OP_29,0
30123,SCOTTSDALE,AL,85255,BUTTE,4803247001,Colonoscopy care,OP_30,1
30123,SCOTTSDALE,AZ,85755,MARICOPA,5303327300,Cataract surgery outcome,OP_31,1
40055,SCOTTSDALE,AL,85255,MARICOPA,5017457000,Cancer care,OP_33,1
30123,SCOTTSDALE,AR,95501,SCOTT,4794743401,Heart Attack or Chest Pain,OP_3b,1
31313,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,Emergency Department,OP_5,1
30123,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,Pregnancy and Delivery Care,PC_01,0
10018,SCOTTSDALE,AZ,85255,MARICOPA,4803247001,Sepsis Care,SEP_1,1
30123,DOTHAN,AZ,85255,WILCOX,4803247001,Blood Clot Prevention and Treatment,VTE_6,1
30130,REDWOOD CITY,AZ,85140,COVINGTON,5203275461,Emergency Department,EDV,1
30130,QUEEN CREEK,AZ,85140,PINAL,4803944030,Emergency Department,ED_1b,0
30130,QUEEN CREEK,AZ,85140,PINAL,4803944030,Cancer care,ED_2b,1
30130,SHOW LOW,AZ,99835,PINAL,4803944030,Heart Attack or Chest Pain,IMM_2,1
30130,LOMA LINDA,AZ,35650,PINAL,3102222101,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
50102,QUEEN CREEK,AK,85140,MARENGO,4803944030,Sepsis Care,OP_18b,1
30130,QUEEN CREEK,AZ,85140,PINAL,4803944030,Emergency Department,OP_18c,0
30130,QUEEN CREEK,AZ,85140,PINAL,4803944030,Heart Attack or Chest Pain,OP_2,0
30130,QUEEN CREEK,AZ,85140,PINAL,3105176441,Emergency Department,OP_22,1
30130,MENA,AZ,85140,PINAL,4803944030,Emergency Department,OP_23,1
40036,GENEVA,AZ,36604,PINAL,4803944030,Colonoscopy care,OP_29,1
30130,QUEEN CREEK,AZ,85140,PINAL,4803944030,Cataract surgery outcome,OP_30,1
30130,FAYETTEVILLE,AL,91325,BAXTER,3346824131,Cataract surgery outcome,OP_31,1
30130,OCEANSIDE,AL,85140,PINAL,4803944030,Cancer care,OP_33,1
50078,DE QUEEN,AK,85140,PINAL,4803944030,Preventive Care,OP_3b,1
21308,CLANTON,AZ,85140,PINAL,8505467600,Preventive Care,OP_5,1
10008,QUEEN CREEK,AZ,85635,NORTH SLOPE BOROUH,4803944030,Pregnancy and Delivery Care,PC_01,1
30130,QUEEN CREEK,AZ,99576,PINAL,7607536501,Sepsis Care,SEP_1,1
30130,MODESTO,AZ,85140,PINAL,4803944030,Blood Clot Prevention and Treatment,VTE_6,1
30131,PHOENIX,CA,85008,MARICOPA,6027977700,Emergency Department,EDV,1
30131,CRESCENT CITY,AZ,85008,MARICOPA,6027977700,Emergency Department,ED_1b,1
30131,PHOENIX,AZ,85008,MARICOPA,6027977700,Emergency Department,ED_2b,0
50335,HANFORD,AZ,85008,MARICOPA,6027977700,Preventive Care,IMM_2,1
30131,PHOENIX,CA,94015,MARICOPA,6027977700,Pregnancy and Delivery Care,IMM_3_OP_27_FAC_ADHPCT,1
30131,PHOENIX,AZ,85008,MARICOPA,6027977700,Emergency Department,OP_18b,0
30131,FORT PAYNE,AZ,85008,MARICOPA,6027977700,Emergency Department,OP_18c,1
30131,PHOENIX,AK,95667,MARICOPA,6027977700,Heart Attack or Chest Pain,OP_2,1
30131,PHOENIX,AZ,36360,MOBILE,6027977700,Emergency Department,OP_22,1
31305,PHOENIX,AZ,85541,MARICOPA,6022392000,Emergency Department,OP_23,1
30131,HOLLYWOOD,AZ,85008,SAN BERNARDINO,9257797200,Colonoscopy care,OP_29,1
30131,PHOENIX,AZ,85008,MARICOPA,6027977700,Colonoscopy care,OP_30,0
30131,PHOENIX,AZ,85008,IMPERIAL,6027977700,Cataract surgery outcome,OP_31,1
10114,MENA,AZ,71852,MARICOPA,6027977700,Blood Clot Prevention and Treatment,OP_33,1
30131,PHOENIX,AZ,85008,MARICOPA,6027977700,Heart Attack or Chest Pain,OP_3b,0
50710,PHOENIX,AK,85008,MARICOPA,6027977700,Pregnancy and Delivery Care,OP_5,1
30131,RIVERSIDE,AZ,72450,MARICOPA,6027977700,Pregnancy and Delivery Care,PC_01,1
30131,PHOENIX,AZ,85008,MARICOPA,6027977700,Pregnancy and Delivery Care,SEP_1,1
50335,PHOENIX,AZ,94509,CHICOT,6027977700,Blood Clot Prevention and Treatment,VTE_6,1
30134,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Preventive Care,EDV,1
30134,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Emergency Department,ED_1b,0
30062,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Emergency Department,ED_2b,1
30134,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Colonoscopy care,IMM_2,1
30134,APACHE JUNCTION,AZ,85251,PINAL,4807333300,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30134,APACHE JUNCTION,AZ,85120,SUMTER,4807333300,Cancer care,OP_18b,1
30134,BATESVILLE,AZ,85120,DEL NORTE,2569275531,Emergency Department,OP_18c,1
30134,LAGUNA HILLS,AZ,85120,PINAL,4807333300,Heart Attack or Chest Pain,OP_2,1
30134,APACHE JUNCTION,AZ,85120,PINAL,8702225600,Cataract surgery outcome,OP_22,1
30134,APACHE JUNCTION,AZ,95630,PINAL,4807333300,Emergency Department,OP_23,1
30134,APACHE JUNCTION,CA,85120,MOHAVE,5204326401,Colonoscopy care,OP_29,1
30134,APACHE JUNCTION,AZ,93401,AUTAUGA,4807333300,Colonoscopy care,OP_30,1
50334,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Cataract surgery outcome,OP_31,1
30134,SANTA MONICA,AZ,85120,SITKA BOROUGH,4807333300,Cancer care,OP_33,1
30134,APACHE JUNCTION,AR,85120,PINAL,2098233111,Heart Attack or Chest Pain,OP_3b,1
50674,APACHE JUNCTION,AZ,85120,PINAL,8704233355,Heart Attack or Chest Pain,OP_5,1
30134,APACHE JUNCTION,AR,85120,PINAL,4807333300,Pregnancy and Delivery Care,PC_01,1
30134,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Colonoscopy care,SEP_1,1
30134,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Blood Clot Prevention and Treatment,VTE_6,0
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Sepsis Care,EDV,1
20017,LAVEEN,AZ,85339,JOHNSON,6235845100,Emergency Department,ED_1b,1
30136,LAVEEN,AZ,85339,MARICOPA,4799636101,Pregnancy and Delivery Care,ED_2b,1
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Blood Clot Prevention and Treatment,IMM_2,1
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30136,GANADO,AZ,85339,MARICOPA,6235845100,Emergency Department,OP_18b,1
30136,LAVEEN,AZ,36117,MARICOPA,8188435111,Emergency Department,OP_18c,1
30136,LAVEEN,AL,85339,MARICOPA,6235845100,Emergency Department,OP_2,1
30136,TORRANCE,AZ,85339,MARICOPA,3343762205,Sepsis Care,OP_22,1
30136,LAVEEN,AZ,85339,MARICOPA,2098233111,Emergency Department,OP_23,1
30136,LAVEEN,AZ,85339,MARICOPA,7144566112,Blood Clot Prevention and Treatment,OP_29,1
30136,LAVEEN,AL,85339,FULTON,6235845100,Sepsis Care,OP_30,1
30136,LAVEEN,AZ,85339,MARICOPA,5626026751,Cataract surgery outcome,OP_31,1
30136,FAIRHOPE,CA,85120,MARICOPA,4088855000,Cancer care,OP_33,1
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Heart Attack or Chest Pain,OP_3b,0
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Emergency Department,OP_5,1
30136,WALDRON,AZ,85339,MARICOPA,6235845100,Pregnancy and Delivery Care,PC_01,1
30136,OPELIKA,AZ,85339,MARICOPA,6235845100,Emergency Department,SEP_1,1
30136,LAVEEN,AZ,85339,MARICOPA,6235845100,Blood Clot Prevention and Treatment,VTE_6,0
30137,GREENVILLE,AZ,86042,MADISON,5203934710,Cancer care,EDV,1
40001,GREEN VALLEY,AZ,92868,PIMA,5203934710,Emergency Department,ED_1b,1
30137,GREEN VALLEY,AZ,85614,PIMA,5203934710,Colonoscopy care,ED_2b,1
30137,GREEN VALLEY,AZ,85614,GILA,8317574333,Preventive Care,IMM_2,1
30137,GREEN VALLEY,AZ,85614,PIMA,5203934710,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
31309,GREEN VALLEY,AZ,85614,PIMA,5203934710,Emergency Department,OP_18b,1
30137,STUTTGART,AR,90806,NAVAJO,7078223621,Cataract surgery outcome,OP_18c,1
30137,GREEN VALLEY,AZ,90017,PIMA,5203934710,Heart Attack or Chest Pain,OP_2,1
30137,HOPE,AZ,85614,PIMA,6503675551,Pregnancy and Delivery Care,OP_22,1
30137,GREEN VALLEY,AZ,85614,PIMA,5203934710,Emergency Department,OP_23,0
30137,GREEN VALLEY,AZ,85614,FULTON,5203934710,Cataract surgery outcome,OP_29,1
30137,GREEN VALLEY,AZ,85614,SUMTER,6029235000,Colonoscopy care,OP_30,1
50090,GREEN VALLEY,AZ,85614,PIMA,5203934710,Heart Attack or Chest Pain,OP_31,1
30137,GREEN VALLEY,AR,85614,NORTH SLOPE BOROUH,4803233000,Cancer care,OP_33,1
30137,GREEN VALLEY,AR,90720,SOLANO,5203934710,Heart Attack or Chest Pain,OP_3b,1
50078,GREEN VALLEY,AZ,85614,PIMA,9074528181,Heart Attack or Chest Pain,OP_5,1
30137,GREEN VALLEY,AK,36092,PIMA,7144566112,Pregnancy and Delivery Care,PC_01,1
30137,SUN CITY WEST,AZ,36744,PIMA,9077968900,Sepsis Care,SEP_1,1
30137,MENA,AK,85614,VAN BUREN,5203934710,Blood Clot Prevention and Treatment,VTE_6,1
30138,GOODYEAR,AZ,85338,MARICOPA,6232073518,Blood Clot Prevention and Treatment,EDV,1
30138,GOODYEAR,AZ,85338,MARICOPA,6509407000,Preventive Care,ED_1b,1
30138,PALM SPRINGS,AZ,85338,MARICOPA,6232073518,Blood Clot Prevention and Treatment,ED_2b,1
30138,GOODYEAR,AZ,85338,MARICOPA,6232073518,Preventive Care,IMM_2,0
30138,GOODYEAR,CA,71742,MARICOPA,6232073518,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30138,GOODYEAR,AL,85338,MARICOPA,6232073518,Cataract surgery outcome,OP_18b,1
30138,GOODYEAR,AZ,85338,MARICOPA,6232073518,Cataract surgery outcome,OP_18c,1
30138,GOODYEAR,AZ,85338,CHICOT,6232073518,Heart Attack or Chest Pain,OP_2,1
30138,GOODYEAR,AR,85338,MARICOPA,6232073518,Emergency Department,OP_22,1
30138,GOODYEAR,AR,85338,MARICOPA,6232073518,Emergency Department,OP_23,1
50257,GOODYEAR,AZ,85338,MARICOPA,6232073518,Pregnancy and Delivery Care,OP_29,1
30138,SAN PEDRO,AZ,90027,MARICOPA,6232073518,Colonoscopy care,OP_30,1
30138,GOODYEAR,AZ,85338,COFFEE,6232073518,Cataract surgery outcome,OP_31,1
30138,GOODYEAR,AZ,85338,MARICOPA,6232073518,Cancer care,OP_33,0
30138,GOODYEAR,AK,85338,MARICOPA,6232073518,Heart Attack or Chest Pain,OP_3b,1
10125,GOODYEAR,AZ,85338,LIMESTONE,6232073518,Emergency Department,OP_5,1
30138,GOODYEAR,AZ,85338,MARICOPA,6232073518,Blood Clot Prevention and Treatment,PC_01,1
30138,GOODYEAR,AL,85122,MARICOPA,6232073518,Sepsis Care,SEP_1,1
30138,OSCEOLA,AZ,85338,MARICOPA,6232073518,Sepsis Care,VTE_6,1
31300,CHULA VISTA,AZ,85390,MARICOPA,9286845421,Emergency Department,EDV,1
50230,WICKENBURG,AK,85390,MARICOPA,9286845421,Emergency Department,ED_1b,1
10125,WICKENBURG,AZ,85390,MARICOPA,9286845421,Preventive Care,ED_2b,1
50152,WICKENBURG,AZ,90291,SANTA CRUZ,9286845421,Preventive Care,IMM_2,1
31300,WICKENBURG,AZ,85390,MARICOPA,3342448330,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
31300,WICKENBURG,AZ,85390,YUMA,9286845421,Emergency Department,OP_18b,1
31300,WICKENBURG,AZ,85390,MARICOPA,9286845421,Blood Clot Prevention and Treatment,OP_18c,1
40076,WICKENBURG,AZ,85390,MARICOPA,9286845421,Heart Attack or Chest Pain,OP_2,1
31300,WICKENBURG,AZ,85390,KETCHIKAN GATEWAY,8057373300,Emergency Department,OP_22,1
31300,WICKENBURG,AZ,85390,SAN MATEO,9286845421,Colonoscopy care,OP_23,1
31300,WICKENBURG,AZ,85390,MARICOPA,5305338500,Colonoscopy care,OP_29,1
31300,WICKENBURG,AZ,85390,MARICOPA,9286845421,Colonoscopy care,OP_30,0
30101,WICKENBURG,AZ,71923,MARICOPA,6235244000,Cataract surgery outcome,OP_31,1
31315,WICKENBURG,AK,85390,CHICOT,9286845421,Cancer care,OP_33,1
50411,WICKENBURG,AZ,85390,MARICOPA,9286845421,Heart Attack or Chest Pain,OP_3b,1
31300,WICKENBURG,AZ,85390,MARICOPA,9286845421,Heart Attack or Chest Pain,OP_5,0
31300,WICKENBURG,AK,92252,MARICOPA,9286845421,Pregnancy and Delivery Care,PC_01,1
30037,WICKENBURG,AZ,85390,MARICOPA,9286845421,Sepsis Care,SEP_1,1
31300,COVINA,AZ,85390,MARICOPA,3108323311,Blood Clot Prevention and Treatment,VTE_6,1
31301,MARYSVILLE,CA,85602,COCHISE,5205862261,Emergency Department,EDV,1
31301,PARAGOULD,CA,85602,COCHISE,4803212000,Cancer care,ED_1b,1
31301,BENSON,AR,85602,COCHISE,5205862261,Emergency Department,ED_2b,1
31301,BENSON,AZ,85602,SAN DIEGO,5205862261,Preventive Care,IMM_2,1
31301,BENSON,AZ,85602,COCHISE,2567614542,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
31301,BENSON,AZ,85602,ST. FRANCIS,5205862261,Emergency Department,OP_18b,1
10069,BENSON,AZ,85602,COCHISE,5205862261,Pregnancy and Delivery Care,OP_18c,1
31301,BENSON,AZ,85602,COCHISE,5205862261,Cancer care,OP_2,1
31301,BENSON,AZ,85602,MONTEREY,5596388155,Colonoscopy care,OP_22,1
31301,NEWPORT BEACH,AZ,85602,COCHISE,8589393400,Emergency Department,OP_23,1
50204,BENSON,AZ,72450,SAN MATEO,5205862261,Colonoscopy care,OP_29,1
31301,BENSON,AZ,85602,COCHISE,5205862261,Colonoscopy care,OP_30,0
31301,TEMPLETON,AL,93454,COCHISE,9095584000,Cataract surgery outcome,OP_31,1
31301,BENSON,AZ,91436,COCHISE,5205862261,Pregnancy and Delivery Care,OP_33,1
31301,BENSON,AZ,95823,COCHISE,5205862261,Sepsis Care,OP_3b,1
31301,BENSON,AR,85602,COCHISE,5205862261,Pregnancy and Delivery Care,OP_5,1
10083,BENSON,AL,85602,COCHISE,5205862261,Pregnancy and Delivery Care,PC_01,1
31301,BENSON,AK,85602,COCHISE,5205862261,Sepsis Care,SEP_1,1
31301,BENSON,AZ,85602,COCHISE,5205862261,Cataract surgery outcome,VTE_6,1
31302,GLENDORA,AZ,85643,COCHISE,5203843541,Emergency Department,EDV,1
31302,WILLCOX,AZ,92501,TALLADEGA,5203843541,Emergency Department,ED_1b,1
31302,WILLCOX,AZ,85643,COCHISE,5203843541,Emergency Department,ED_2b,0
31302,WILLCOX,AZ,85338,COCHISE,4797875291,Preventive Care,IMM_2,1
31302,WILLCOX,CA,85643,COCHISE,9253705000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
31302,WILLCOX,AZ,85643,COCHISE,6235244000,Colonoscopy care,OP_18b,1
31302,WILLCOX,AZ,85643,COCHISE,5016241281,Emergency Department,OP_18c,1
31302,WILLCOX,AK,85643,GILA,5203843541,Heart Attack or Chest Pain,OP_2,1
31302,WILLCOX,CA,85643,COCHISE,2058383122,Emergency Department,OP_22,1
