providerid,city,statevalue,zip_code,county_name,phone_number,conditionvalue,measureid,Label
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,OP_23,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Colonoscopy care,OP_29,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Colonoscopy care,OP_30,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Cataract surgery outcome,OP_31,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Cancer care,OP_33,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Heart Attack or Chest Pain,OP_3b,0
30030,PHOENIX,AZ,85015,MAIICOPA,6022490212,Heart Attack or Chest Pain,OP_5,1
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Pregnancy and Delivery Care,PC_01,0
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Sepsis Care,SEy_1,1
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Blood Clot Prevention and Treatment,VTE_6,0
30036,CHANDLER,AZ,85224,MARICOPA,4807w83000,Emergency Department,EDV,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,ED_2b,0
30036,CHANDLER,AL,85224,MARICOPA,4807283000,Preventive Care,IMM_2,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_18b,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_18c,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Heart Attack or Chest Pain,PO_2,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_22,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_23,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Colonoscopy care,OP_29,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Colonoscopy care,OP_30,0
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,,OP_31,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Cancer care,OP_33,0
30036,CHANDLER,,85224,MARICOPA,4807283000,Keart Attack or Chest Pain,OP_3b,1
30036,CHANDLER,AZ,8224,MARICOPA,4807283000,OP_5,Heart Attack or Chest Pain,1
30036,CHANDLER,AZ,85621,MARICOPA,4807283000,PC_01,Pregnancy and Delivery Care,1
30036,CHANDLER,AZ,85224,MARICOPA,4807g83000,Sepsis Care,SEP_1,1
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Blood Clot Prevention and Treatment,VTE_6,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,,1
30037,PHOENIX,AZ,85006,6022518156,MARICOPA,Emergency Department,ED_1b,1
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,ED_2b,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Preventive Care,IMM_2,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30037,BESSEMER,AZ,85006,MARICOPA,6022518156,,OP_18b,1
PHOENIX,30037,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_18c,1
,PHOENIX,AZ,85006,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_2,1
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_22,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_23,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Colonoscopy care,OP_29,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Colonoscopy care,OP_30,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Cataract surgery outcome,OP_31,0
30037,PHOENIX,AZ,5006,MARICOPA,6022518156,Cancer care,OP_33,1
30037,PHOENIX,AZ,95355,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_3b,1
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_5,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Pregnancy and Delivery Care,PC_01,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Sepsis Care,SEP_1,0
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Blood Clot Prevention and Treatment,VTE_6,0
30038,SCOTTSDALE,AR,85251,MARICOPA,4808824004,Emergency Department,EDV,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,ED_1b,0
30038,,AZ,85251,MARICOPA,4808824004,Emergency Department,ED_2b,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Preventive Care,IMM_2,0
,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
3038,SCOTTSDALE,AZ,85251,MARICOPA,5107971111,Emergency Department,OP_18b,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_18c,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_2,0
30b38,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_22,1
30038,ScOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_23,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Colonoscopy care,OP_29,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Colonoscopy care,,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Cataract surgery outcome,OP_31,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Cancer care,OP_33,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_3b,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_5,0
30038,SCOTTSDALE,AZ,85251,GARLAND,4808824004,Pregnancy and Delivery Care,PC_01,1
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Sepsis Care,SEP_1,0
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Blood Clot Prevention and Treatment,VTE_6,0
30043,SIERRA VISTA,85635,AZ,COCHISE,5202633001,Emergency Department,EDV,1
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,,ED_1b,1
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,ED_2b,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Preventive Care,IMM_2,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,OP_18b,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,OP_18c,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Heart Attack or Chest Pain,OP_2,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,OP_22,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,OP_23,0
30043,SIERRA VISTA,AZ,85635,,5202633001,Colonoscopy care,OP_29,1
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Colonoscopy care,OP_30,0
30043,SIERRA VISTA,AL,85635,COCHISE,5202633001,Cataract surgery outcome,OP_31,1
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Cancer care,OP_33,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Heart Attack or Chest Pain,OP_3b,0
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,,OP_5,1
50677,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Pregnancy and Delivery Care,PC_01,1
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Sepsis Care,SEP_1,0
30043,SIERRA VISTA,AZ,85224,COCHISE,5202633001,Blood Clot Prevention and Treatment,VTE_6,1
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,EDV,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,ED_1b,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,ED_2b,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572110,Preventive Care,IMM_2,1
30055,KINeMAN,AZ,86409,MOHAVE,9287572101,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30055,KINGMAN,AZ,,MOHAVE,2057597111,Emergency Department,OP_18b,1
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,OP_18c,0
30055,KINGMAN,AZ,86409,SONOMA,9287572101,Heart Attack or Chest Pain,OP_2,1
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,OP_22,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Emergency Department,OP_23,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Colonoscopy care,OP_29,0
30055,KINGMAN,AZ,86409,MOHAVE,928757r101,Colonoscopy care,OP_30,1
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Cataract surgery outcome,OP_31,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Cancer care,OP_33,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Heart Attack or Chest Pain,OP_3b,0
30055,KINGMAN,AZ,MOHAVE,86409,9287572101,Heart Attack or Chest Pain,OP_5,1
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Pregnancy and Delivery Care,PC_01,0
30055,KINGMAN,AZ,86409,MOHAVE,9287572101,Sepsis Care,SEP_1,0
30055,,AZ,86409,MOHAVE,9287572101,Blood Clot Prevention and Treatment,,1
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,EDV,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,ED_1b,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,ED_2b,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Preventive Care,IMM_2,0
,SUN CITY,AZ,85351,MARICOPA,6238324000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,OP_18b,0
30061,SUt CITY,AZ,,MARICOPA,6238324000,Emergency Department,OP_18c,1
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Heart Attack or Chest Pain,O_2,1
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,OP_22,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Emergency Department,OP_23,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Colonoscopy care,OP_29,0
30061,SUN CITY,AZ,85351,,6238324000,Colonoscopy care,OP_30,1
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Cataract surgery outcome,OP_31,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Cancer care,OP_33,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Heart Attack or Chest Pain,OP_3b,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Heart Attack or Chest Pain,OP_5,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Pregnancy and Delivery Care,PC_01,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Sepsis Care,SEP_1,0
30061,SUN CITY,AZ,85351,MARICOPA,6238324000,Blood Clot Prevention and Treatment,VTE_6,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,EDV,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,ED_1b,0
30062,SHOW LOW,AZ,85901,YELL,9285376399,Emergency Department,ED_2b,1
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Preventive Care,IMM_2,0
30W62,SHOW LOW,AZ,85901,NAVAJO,9285376399,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,OP_18b,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,OP_18c,0
30062,SHOW LOW,85901,AZ,NAVAJO,9285376399,Heart Attack or Chest Pain,OP_2,1
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,OP_22,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Emergency Department,OP_23,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Colonoscopy care,OP_29,0
30062,SHOW LOW,AZ,85901,,9285376399,Colonoscopy care,OP_30,1
30062,SHOW LOW,,85901,NAVAJO,9285376399,OP_31,Cataract surgery outcome,1
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Cancer care,OP_33,0
30062,SHOW LOW,AZ,859k1,NAVAJO,9285376399,Heart Attack or Chest Pain,OP_3b,1
30062,SHOW LOW,AZ,85901,9285376399,NAVAJO,Heart Attack or Chest Pain,OP_5,1
30062,SHOW LOW,AZ,,NAVAJO,9285376399,Pregnancy and Delivery Care,PC_01,1
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Sepsis Care,SEP_1,0
30062,SHOW LOW,AZ,85901,NAVAJO,9285376399,Blood Clot Prevention and Treatment,VTE_6,0
30064,TUCSON,AZ,85724,,5208744189,Emergency Department,EDV,1
30064,TUCSON,AZ,85724,ALAMEDA,5208744189,Emergency Department,ED_1b,1
30064,BAKERSFIELD,AZ,85724,PIMA,5208744189,Emergency Department,ED_2,1
30064,TUCSON,AZ,85724,PIMA,5208744189,Preventive Care,IMM_2,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30064,TUCSON,AR,85724,PIMA,5208744189,Emergency Department,OP_18b,1
30064,TUCSON,AZ,85724,PIMA,5208744189,Emergency Department,OP_18c,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Heart Attack or Chest Pain,OP_2,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Emergency Department,OP_22,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Emergency Department,OP_23,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Colonoscopy care,OP_29,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Colonoscopy care,OP_30,0
30064,TUCSON,AZ,85724,PIMA,5203627003,Cataract surgery outcome,OP_31,1
30064,TUCSON,AZ,PIMA,85724,5208744189,Cancer care,O_P33,1
30064,TUCSON,AZ,85724,PIMA,5208744189,Heart Attack or Chest Pain,OP_3b,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Heart Attack or Chest Pain,OP_5,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Pregnancy and Delivery Care,PC_01,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Sepsis Care,SEP_1,0
30064,TUCSON,AZ,85724,PIMA,5208744189,Blood Clot Prevention and Treatment,VTE_6,0
,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,EDV,1
30065,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,ED_1b,0
30065,,AZ,85202,MARICOPA,4804123000,Emergency Department,ED_2b,1
30065,MESA,AZ,85202,MARICOPA,4804123000,Preventive Care,IMM_2,0
30065,MESA,AZ,,MARICOPA,4804123000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,1
30065,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,OP_18b,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,OP_18c,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Heart Attack or Chest Pain,OP_2,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,OP_22,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Emergency Department,OP_23,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Colonoscopy care,OP_29,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Colonoscopy care,OP_30,0
30065,MESA,AZ,85202,MARICOPA,4804123000,OP_31,Cataract surgery outcome,1
30065,MESA,AZ,85202,MARICOPA,4804123000,Cancer care,OP_33,0
30065,MESA,AZ,,MARICOPA,4804123000,Heart Attack or Chest Pain,O_P3b,1
30065,MESA,AZ,85202,MARICOPA,6235611000,Heart Attack or Chest Pain,OP_5,1
30065,MESA,AZ,85202,MARICOPA,4804123000,Pregnancy and Delivery Care,PC_01,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Sepsis Care,SEP_1,0
30065,MESA,AZ,85202,MARICOPA,4804123000,Blood Clot Prevention and Treatment,VTE_6,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,EDV,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,ED_1b,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,ED_2b,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Preventive Care,IMM_2,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,O_P18b,1
30068,SAFFORD,AZ,8554C,GRAHAM,9283484000,Emergency Department,OP_18c,1
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Heart Attack or Chest Pain,OP_2,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,OP_22,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Emergency Department,OP_23,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Colonoscopy care,OP_29,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Colonoscopy care,OP_30,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Cataract surgery outcome,OP_31,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Cancer care,OP_33,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,,OP_3b,1
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Heart Attack or Chest Pain,OP_5,0
30068,SAFFORD,AZ,85546,GRAHAM,9283484000,Pregnancy and Delivery Care,PC_01,0
30068,SAFFORD,AZ,85546,POPE,9283484000,Sepsis Care,SEP_1,1
30068,SIERRA VISTA,AZ,91942,GRAHAM,9283484000,Blood Clot Prevention and Treatment,VTE_6,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Emergency Department,EDV,0
30069,AZ,LAKE HAVASU CITY,86403,MOHAVE,9288558185,Emergency Department,ED_1b,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Emergency Department,ED_2,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Preventvie Care,IMM_2,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Preventive Care,IMM_3_OP_27uFAC_ADHPCT,1
30069,LAKE HAVASU CTIY,AZ,86403,MOHAVE,9288558185,Emergency Department,,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,Emergency Department,9288558185,OP_18c,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Heart Attack or Chest Pain,OP_2,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Emergency Department,OP_22,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Emergency Department,OP_23,0
30069,LAKE HAVASU CITY,AZ,86403,,9288558185,Colonoscopy care,OP_29,1
30069,LAKE HAVASU CITY,AZ,86403,,9288558185,Colonoscopy care,OP_30,1
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Cataract surgery outcome,OP_31,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Cancer care,OP_33,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Heart Attack or Chest Pain,OP_3b,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Heart Attack or Chest Pain,OP_5,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Pregnancy and Delivery Care,PC_01,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Sepsis Care,SEP_1,0
30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,,Blood Clot Prevention and Treatment,VTE_6,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Emergency Department,EDV,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Emergency Department,ED_1b,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Emergency Department,ED_2b,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Preventive Care,IMM_2,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30071,FORT DEFIANCE,AK,86504,APACHE,9287298000,Emergency Department,OP_18b,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Emergency Department,OP_18c,0
30071,FORT DEFIANCE,AZ,86504,SAN BENITO,9287298000,Heart Attack or Chest Pain,OP_2,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,,OP_22,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,,OP_23,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Colonoscopy care,OP_29,0
30071,FORT DEFIANCE,,86504,APACHE,9287298000,Colonoscopy care,OK_30,1
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Cataract surgery outcome,OP_31,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Cancer care,OP_33,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Heart Attack or Chest Pain,OP_3b,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Heart Attack or Chest Pain,OP_5,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Pregnancy and Delivery Care,PC_01,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Sepsis Care,SEP_1,0
30071,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Blood Clot Prevention and Treatment,VTE_6,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,EDV,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,ED_1b,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,ED_2b,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Preventive Care,IMM_2,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,OP_18b,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,OP_18c,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Heart Attack or Chest Pain,JP_2,1
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,OP_22,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Emergency Department,OP_23,0
30073,TUBA CITY,ZA,86045,COCONINO,Colonoscopy care,9282832501,OP_29,1
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Colonoscopy care,OP_30,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Cataract surgery outcome,OP_31,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Cancer care,OP_33,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Heart Attack or Chest Pain,OP_3b,0
30073,,ZA,86045,COCONINO,9282832501,Heart Attack or Chest Pain,OP_5,1
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Pregnancy and Delivery Care,PC_01,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Sepsis Care,SEP_1,0
30073,TUBA CITY,AZ,86045,COCONINO,9282832501,Blood Clot Prevention and Treatment,VTE_6,0
30074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,EDV,0
30074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,ED_1b,0
30074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,ED_2b,0
,SELLS,AZ,85634,PIMA,5203627003,Preventive Care,IMM_2,1
30074,SELLS,AZ,85634,PIMA,5203627003,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,OP_18b,0
30074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,OP_18c,0
30074,,AZ,85634,PIMA,5203627003,Heart Attack or Chest Pain,,1
3074,SELLS,AZ,85634,PIMA,5203627003,Emergency Department,OP_22,1
30074,SELLS,AZ,36360,PIMA,5203627003,Emergency Department,OP_23,1
30074,SELLS,AZ,85634,PIMA,5203627003,Colonoscopy care,OP_29,0
30074,SELLS,AZ,85634,PIMA,5203627003,Colonoscopy care,OP_30,0
30074,SELLS,AZ,85634,PIMA,5203627003,Cataract surgery outcome,OP_31,0
30074,SELLS,AZ,85634,PIMA,5203627003,OP_33,Cancer care,1
30074,SELLS,AZ,85634,PIMA,5203627003,Heart Attack or Chest Pain,OP_3b,0
30074,SELLS,AZ,85634,PIMA,5203627003,Heart Attack or Chest Pain,OP_5,0
30074,SELLS,,85634,PIMA,5203627003,Pregnancy and Delivery Care,PC_01,1
30074,SELLS,AZ,85634,PIMA,5203627003,Sepsis Care,SEP_1,0
30074,SELLS,AZ,85634,PIMA,5203627003,Blood Clot Prevention and Treatment,VTE_6,0
30077,PERIDOT,,85542,GILA,9284751200,Emergency Department,EDV,1
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,ED_1b,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,ED_2b,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Preventive Care,IM_M2,1
30077,PERIDOT,AZ,85542,GILA,9284751200,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,OP_18b,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,OP_18c,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Heart Attack or Chest Pain,OP_2,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,OP_22,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Emergency Department,OP_23,0
30077,PERIDOT,AZ,85542,GILA,9284751200,,OP_29,1
30077,PERIDOT,AZ,85542,9284751200,GILA,Colonoscopy care,OP_30,1
30077,PERIDOT,AZ,85542,GILA,9284751200,Cataract surgery outcome,OP_31,0
30077,PERIDOT,AZ,85542,GILA,9284751200,Cancer care,OP_33,0
30077,PERIDOT,AZ,85542,GILA,9284571200,Heart Attack or Chest Pain,OP_3b,1
30077,PERIDOT,AZ,85542,GILA,9284751200,Heart Attack or Chest Pain,OP_5,0
30077,PERIDOT,AZ,8V542,GILA,9284751200,Pregnancy and Delivery Care,PC_01,1
30077,EPRIDOT,AZ,85542,GILA,,Sepsis Care,SEP_1,1
30077,PERIDOT,Z,85542,GILA,9284751200,Blood Clot Prevention and Treatment,VTE_6,1
3007s,PHOENIX,AZ,85016,MARICOPA,6022631200,Emergency Department,EDV,1
30078,PHOENIX,AL,92647,MARICOPA,6022631200,Emergency Department,ED_1b,1
30078,PHOENIX,,85016,MARICOPA,6022631200,Emergency Department,ED_2b,1
30078,PHOENIX,AZ,85016,MARICOPA,6022631200,Preventive Care,IMM_2,0
30078,PHOENIX,AZ,85016,MARICOPA,6022631200,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
30078,,AZ,85016,MARICOPA,6022631200,Emergency Department,PO_18b,1
30078,PHOENIX,AZ,85016,MARICOPA,6022631200,Emergency Department,OP_18c,0
30078,PHOENIX,AZ,85016,MARICOPA,6022631200,Heart Attack or Chest Pain,OP_2,0
